ean,item_cd,category,name_en,name_kr,needs_xlate,size_us,color,price_usd,fixture,depth
3608391010393,5102873,apparel,"Pant Ski & Snb 100 W Black, UK 6 / FR 36","Pant Ski & Snb 100 W Black, UK 6 / FR 36",0,OS,Black,15.8,GB-R1-U7,9
3608391534158,4925500,apparel,"LONG TIGHT RUN 100 M DRY, 39\"" / XL (L32)","LONG TIGHT RUN 100 M DRY, 39"" / XL (L32)",0,M,Green,44.21,GB-R2-U1,6
3608393403841,5657399,apparel,"PANT RUN 500 M WARM, UK 32 / EU M (L31)","PANT RUN 500 M WARM, UK 32 / EU M (L31)",0,M,Navy,55.89,GB-R2-U2,9
3608392939990,5476872,apparel,"LS TS 1/2 ZIP RUN 500 WARM, 2XL [short]","LS TS 1/2 ZIP RUN 500 WARM, 2XL [short]",0,XXL,White,15.58,GB-R2-U3,10
3608393403889,5657403,apparel,"PANT RUN 500 M WAR, UK 39\"" / EU XL (L32)","PANT RUN 500 M WAR, UK 39"" / EU XL (L32)",0,M,Red,17.65,GB-R2-U4,11
3608429651406,4716801,apparel,"SHORT RUN DRY+ M BLUE G20, UK 34\"" / EU L","SHORT RUN DRY+ M BLUE G20, UK 34"" / EU L",0,M,Blue,20.74,GB-R2-U5,11
3608393403605,5657411,apparel,"PANT RUN 500 M WARM, UK 30 / EU S (L31)","PANT RUN 500 M WARM, UK 30 / EU S (L31)",0,M,Black,15.07,GB-R2-U6,12
3608393403681,5657419,apparel,"PANT RUN 500 M WA, UK 43\"" / EU 2XL (L32)","PANT RUN 500 M WA, UK 43"" / EU 2XL (L32)",0,M,Red,25.68,GB-R2-U7,7
3583784033848,4044153,apparel,"KIPRUN SHORT LIGHT BLACK, XL","KIPRUN SHORT LIGHT BLACK, XL",0,XL,Black,24.28,GB-R3-U1,8
3608390281169,4899416,apparel,"Run500 thin inv X2 beige, 5.5-8 - 39/42","Run500 thin inv X2 beige, 5.5-8 - 39/42",0,OS,Teal,19.15,GB-R3-U2,11
3608391816254,5280809,apparel,"Run900 Thin UC 2025 whi, 8.5-9.5 - 43/44","Run900 Thin UC 2025 whi, 8.5-9.5 - 43/44",0,OS,Teal,15.7,GB-R3-U3,11
3608390281565,4899421,apparel,"Run500 thin MID X2 black, 2.5-5 - 35/38","Run500 thin MID X2 black, 2.5-5 - 35/38",0,OS,Black,21.29,GB-R3-U4,8
3608391673642,5244850,apparel,"Jacket Wind Run 100 W Whit, UK 10 / EU M","Jacket Wind Run 100 W Whit, UK 10 / EU M",0,M,Grey,20.78,GB-R3-U5,5
3608390051199,4274487,apparel,"LONGTIGHT KIPRUN WARM BLA, 32\"" / M (L31)","LONGTIGHT KIPRUN WARM BLA, 32"" / M (L31)",0,M,Red,23.05,GB-R3-U6,7
3608429658290,4391373,apparel,"T SHIRT RUN DRY M BLUE E18A, M","T SHIRT RUN DRY M BLUE E18A, M",0,M,Blue,26.63,GB-R3-U7,7
3608429748427,2730761,apparel,"TRAIL RUNNING CUP X-LIGHT CUP, No Size","TRAIL RUNNING CUP X-LIGHT CUP, No Size",0,OS,Black,17.04,GB-R4-U1,5
3608390374687,4988920,apparel,"Run900 5 FINGERS black/, 5.5-6.5 - 39/40","Run900 5 FINGERS black/, 5.5-6.5 - 39/40",0,OS,Black,58.68,GB-R4-U2,10
3608392436383,5445572,apparel,"CN JACKET WIND RUN 100 M BLUE, L [short]","CN JACKET WIND RUN 100 M BLUE, L [short]",0,M,Blue,19.92,GB-R4-U3,6
3583784835008,4925482,apparel,"SHORT TIGHT DRY 100 M, UK 32\"" / EU M","SHORT TIGHT DRY 100 M, UK 32"" / EU M",0,M,White,41.15,GB-R4-U4,6
3608391007362,5102866,apparel,"Pant Ski & Snb 100 M Black UK 30\"" / EU S","Pant Ski & Snb 100 M Black UK 30"" / EU S",0,M,Black,15.23,GB-R4-U5,5
3608429809906,2500635,apparel,"SL JACKET WIND RUN 100 M BLACK, XL","SL JACKET WIND RUN 100 M BLACK, XL",0,M,Black,28.82,GB-R4-U6,6
3608429646709,4924324,apparel,"Jacket Run Wind 100 W Bl, UK 4-6 / EU XS","Jacket Run Wind 100 W Bl, UK 4-6 / EU XS",0,XS,Red,15.78,GB-R4-U7,9
3608391011116,5102875,apparel,Pant Ski & Snb 100 W Black UK 10 / FR 40,Pant Ski & Snb 100 W Black UK 10 / FR 40,0,OS,Black,16.12,FR-01,10
3583784835015,4925483,apparel,"SHORT TIGHT DRY 100 M, UK 34\"" / EU L","SHORT TIGHT DRY 100 M, UK 34"" / EU L",0,M,Pink,19.68,FR-02,7
3608391673635,5244849,apparel,"Jacket Wind Run 100 W Whi, UK 6-8 / EU S","Jacket Wind Run 100 W Whi, UK 6-8 / EU S",0,S,Black,62.96,FR-03,11
3583784685993,4548160,apparel,"Pant Dry 100 M BLACK N07A, 30\"" / S (L31)","Pant Dry 100 M BLACK N07A, 30"" / S (L31)",0,M,Black,34.57,FR-04,7
3608391553937,5205439,apparel,"PANT RUN 100 M DRY, UK 32\"" / EU M (L31)","PANT RUN 100 M DRY, UK 32"" / EU M (L31)",0,M,Black,68.32,GF-R1-U1,11
3608393328311,5648987,apparel,"1/2 ZIP LS TS RUN DRY 500 MEN, L [short]","1/2 ZIP LS TS RUN DRY 500 MEN, L [short]",0,L,Red,22.09,GF-R1-U2,12
3608390276028,4896117,apparel,"LS TS KIPRUN WARM LIGHT B, UK 12 / FR 42","LS TS KIPRUN WARM LIGHT B, UK 12 / FR 42",0,OS,Pink,51.8,GF-R1-U3,11
3608390281152,4899415,apparel,"Run500 thin inv X2 beige, 2.5-5 - 35/38","Run500 thin inv X2 beige, 2.5-5 - 35/38",0,OS,Teal,17.52,GF-R1-U4,11
3608391852443,5315530,apparel,"1/2 ZIP LS TS RUN DRY 500 MEN, L [short]","1/2 ZIP LS TS RUN DRY 500 MEN, L [short]",0,L,Red,15.99,GF-R1-U5,5
3583784029285,4044133,apparel,"KIPRUN SHORT TIGHT BLACK, L","KIPRUN SHORT TIGHT BLACK, L",0,L,Black,63.99,GF-R1-U6,7
3608429667230,4579639,apparel,"SHORT RUN DRY+ M BLACK CN, UK 34\"" / EU L","SHORT RUN DRY+ M BLACK CN, UK 34"" / EU L",0,M,Black,38.55,GF-R1-U7,7
3583784033817,4044150,apparel,"KIPRUN SHORT LIGHT BLACK, L","KIPRUN SHORT LIGHT BLACK, L",0,L,Black,69.32,GF-R2-U1,11
3608429811077,2360855,apparel,"LONGTIGHT RUN WARM black, W41 L32","LONGTIGHT RUN WARM black, W41 L32",0,OS,Black,51.51,GF-R2-U2,10
3583783961333,2612377,apparel,"KIPRUN FIT TROUSER BLACK, 2XL / W41 L32.","KIPRUN FIT TROUSER BLACK, 2XL / W41 L32.",0,XXL,Black,60.13,GF-R2-U3,7
3608390279296,4899371,apparel,"Run900 strap 2025 black, 5.5-6.5 - 39/40","Run900 strap 2025 black, 5.5-6.5 - 39/40",0,OS,Black,20.9,GF-R2-U4,7
3608391587680,5214157,apparel,"LEGGING RUN 500 W, UK 12-14 / EU L (L29)","LEGGING RUN 500 W, UK 12-14 / EU L (L29)",0,L,Navy,65.27,GF-R2-U5,8
3608390358274,4995816,apparel,"T SHIRT RUN DRY 500 W Navy, UK 10 / EU M","T SHIRT RUN DRY 500 W Navy, UK 10 / EU M",0,M,Navy,29.34,GF-R2-U6,9
3608391852467,5315532,apparel,"1/2 ZIP LS TS RUN DRY 500 ME, XL [short]","1/2 ZIP LS TS RUN DRY 500 ME, XL [short]",0,XL,Teal,69.18,GF-R2-U7,9
3608429809937,2500634,apparel,"SL JACKET WIND RUN 100 M BLACK, L","SL JACKET WIND RUN 100 M BLACK, L",0,M,Black,24.09,GF-R3-U1,11
3608390279937,4899376,apparel,"Run900 strap 2025 white, 4-5 - 37/38","Run900 strap 2025 white, 4-5 - 37/38",0,OS,White,27.5,GF-R3-U2,9
3608390157105,4453622,apparel,"RUN900 warm under calf, UK 2.5-5 EU35-38","RUN900 warm under calf, UK 2.5-5 EU35-38",0,OS,Blue,47.36,GF-R3-U3,10
3608391189891,5194600,apparel,"JACKET RUN 900 M WARM REGUL H17B, XL","JACKET RUN 900 M WARM REGUL H17B, XL",0,M,Pink,29.01,GF-R3-U4,9
3608390042623,4247943,apparel,"KIPRUN LONGTIGHT DRY BLAC, 32\"" / M (L31)","KIPRUN LONGTIGHT DRY BLAC, 32"" / M (L31)",0,M,Green,21.6,GF-R3-U5,10
3608390374670,4988919,apparel,"Run900 5 FINGERS black/blac, 4-5 - 37/38","Run900 5 FINGERS black/blac, 4-5 - 37/38",0,OS,Black,15.02,GF-R3-U6,10
3608390793082,5085130,apparel,"Jacket Run Rain 300 W Whi, UK 6-8 / EU S","Jacket Run Rain 300 W Whi, UK 6-8 / EU S",0,S,Orange,15.51,GF-R3-U7,10
3608393422507,5648930,apparel,"1/2 ZIP LS TS RUN DRY 500 MEN, M [short]","1/2 ZIP LS TS RUN DRY 500 MEN, M [short]",0,M,Black,20.68,GF-R4-U1,11
3608391818593,5304489,apparel,"JACKET RAIN RUN 100 M BLUE H1, S [short]","JACKET RAIN RUN 100 M BLUE H1, S [short]",0,M,Blue,29.0,GF-R4-U2,10
3608392089152,5280435,apparel,"Run500 thin MID X2 YELLOW, 5.5-8 - 39/42","Run500 thin MID X2 YELLOW, 5.5-8 - 39/42",0,OS,Pink,24.7,GF-R4-U3,7
3608390280704,4899372,apparel,"Run900 strap 2025 black, 8.5-9.5 - 43/44","Run900 strap 2025 black, 8.5-9.5 - 43/44",0,OS,Black,20.62,GF-R4-U4,11
3608393403742,5657383,apparel,"PANT RUN 500 M WARM, UK 30 / EU S (L31)","PANT RUN 500 M WARM, UK 30 / EU S (L31)",0,M,Black,50.66,GF-R4-U5,10
3608392941542,5474887,apparel,"LS TS RUN 500 SEAMLESS BLUE D, M [short]","LS TS RUN 500 SEAMLESS BLUE D, M [short]",0,M,Blue,15.84,GF-R4-U6,11
3608393404022,5657391,apparel,"PANT RUN 500 M WA, UK 43\"" / EU 2XL (L32)","PANT RUN 500 M WA, UK 43"" / EU 2XL (L32)",0,M,Red,21.78,GF-R4-U7,12
3608429655411,4701936,apparel,"SHORT DRY 550 2in1 BLACK, UK 34\"" / EU L","SHORT DRY 550 2in1 BLACK, UK 34"" / EU L",0,L,Black,51.37,GB-R1-U1,10
3608391008505,5102870,apparel,"Pant Ski & Snb 100 M Bla UK 41\"" / EU 2XL","Pant Ski & Snb 100 M Bla UK 41"" / EU 2XL",0,M,Black,16.74,GB-R1-U2,10
3608391673659,5244851,apparel,"Jacket Wind Run 100 W W, UK 12-14 / EU L","Jacket Wind Run 100 W W, UK 12-14 / EU L",0,L,Blue,29.49,GB-R1-U3,6
3608391816230,5280807,apparel,"Run900 Thin UC 2025 whi, 5.5-6.5 - 39/40","Run900 Thin UC 2025 whi, 5.5-6.5 - 39/40",0,OS,Teal,30.53,GB-R1-U4,8
3608391821456,5304555,apparel,"JACKET RUN 500 W, UK 6-8 / EU S [short]","JACKET RUN 500 W, UK 6-8 / EU S [short]",0,S,Navy,18.35,GB-R1-U5,9
3608390154784,4426805,apparel,"RUN900 5fingers thin invisi, 7-8 - 41/42","RUN900 5fingers thin invisi, 7-8 - 41/42",0,OS,Black,58.66,GB-R1-U6,9
3608392095160,5378048,apparel,"SHORT 2IN1 RUN 500 W BLAC, UK 6-8 - EU S","SHORT 2IN1 RUN 500 W BLAC, UK 6-8 - EU S",0,S,Green,63.96,GB-R1-U7,7
3608429681922,4302169,apparel,"TS ML RUN WARM BLUE H17B, S","TS ML RUN WARM BLUE H17B, S",0,S,Blue,53.7,GB-R2-U1,9
3608390867455,5101431,apparel,"SHORT SPLIT 2 BLACK N07A, UK 32\"" / EU M","SHORT SPLIT 2 BLACK N07A, UK 32"" / EU M",0,M,Black,27.3,GB-R2-U2,7
3608390281176,4899417,apparel,"Run500 thin inv X2 beige, 8.5-11 - 43/46","Run500 thin inv X2 beige, 8.5-11 - 43/46",0,OS,White,28.34,GB-R2-U3,10
3583784783941,4884417,apparel,"Pant WARM 100 M BLUE G1, 41\"" / 2XL (L32)","Pant WARM 100 M BLUE G1, 41"" / 2XL (L32)",0,M,Blue,29.51,GB-R2-U4,8
3583783961371,2612385,apparel,"KIPRUN FIT TROUSER BLACK, XL / W37 L32.","KIPRUN FIT TROUSER BLACK, XL / W37 L32.",0,XL,Black,31.55,GB-R2-U5,6
3608390793099,5085131,apparel,"Jacket Run Rain 300 W Whit, UK 10 / EU M","Jacket Run Rain 300 W Whit, UK 10 / EU M",0,M,Teal,27.15,GB-R2-U6,6
3608391816902,5280824,apparel,"Run900 Thin UC 2025 yellow, 4-5 - 37/38","Run900 Thin UC 2025 yellow, 4-5 - 37/38",0,OS,Blue,21.79,GB-R2-U7,8
3608429667209,4579640,apparel,"SHORT RUN DRY+ M BLACK C, UK 37\"" / EU XL","SHORT RUN DRY+ M BLACK C, UK 37"" / EU XL",0,M,Black,34.86,GB-R3-U1,7
3608392907784,5155413,apparel,"LS TS RUN 500 W BLUE G1, UK 12-14 / EU L","LS TS RUN 500 W BLUE G1, UK 12-14 / EU L",0,L,Blue,34.37,GB-R3-U2,6
3608390281091,4899393,apparel,"Run500 thin inv X2 black, 8.5-11 - 43/46","Run500 thin inv X2 black, 8.5-11 - 43/46",0,OS,Black,23.23,GB-R3-U3,10
3608429818212,2341261,apparel,"RUNNING FLASHING LIGHT, UNIQUE","RUNNING FLASHING LIGHT, UNIQUE",0,OS,White,65.85,GB-R3-U4,6
3608390173952,4365368,apparel,"KIPRUN WARM RAIN 2, 37\"" / XL (L32)","KIPRUN WARM RAIN 2, 37"" / XL (L32)",0,XL,Grey,64.63,GB-R3-U5,7
3608393439475,5662528,apparel,"SL JACKET RUN 500, UK 6-8 / EU S [short]","SL JACKET RUN 500, UK 6-8 / EU S [short]",0,S,Red,49.63,GB-R3-U6,6
3608390051632,4274491,apparel,"LONGTIGHT KIPRUN WARM BL, 37\"" / XL (L32)","LONGTIGHT KIPRUN WARM BL, 37"" / XL (L32)",0,XL,Grey,34.23,GB-R3-U7,8
3608390793204,5085132,apparel,"Jacket Run Rain 300 W W, UK 12-14 / EU L","Jacket Run Rain 300 W W, UK 12-14 / EU L",0,L,Blue,63.91,GB-R4-U1,6
3608429646846,4479088,apparel,"JACKET WIND M DAY VISIBILITY YELLOW, XL","JACKET WIND M DAY VISIBILITY YELLOW, XL",0,M,Blue,55.08,GB-R4-U2,10
3583784029292,4044134,apparel,"KIPRUN SHORT TIGHT BLACK, M","KIPRUN SHORT TIGHT BLACK, M",0,M,Black,41.67,GB-R4-U3,10
3608390118526,4049609,apparel,"KIPRUN LS CARE 2 BLACK, L","KIPRUN LS CARE 2 BLACK, L",0,L,Black,45.43,GB-R4-U4,10
3608392089527,5280453,apparel,"Run500 thin MID X2 PURPLE, 5.5-8 - 39/42","Run500 thin MID X2 PURPLE, 5.5-8 - 39/42",0,OS,Navy,26.79,GB-R4-U5,7
3608392090769,5280395,apparel,"Run500 thin inv X2 grey, 5.5-8 - 39/42","Run500 thin inv X2 grey, 5.5-8 - 39/42",0,OS,Grey,15.49,GB-R4-U6,6
3608429743194,2730468,apparel,"SHORT RUN DRY W BLACK, M","SHORT RUN DRY W BLACK, M",0,M,Black,52.59,GB-R4-U7,6
3608429818007,2341936,apparel,"JACKET RUN RAIN  black, L","JACKET RUN RAIN  black, L",0,L,Black,15.44,FR-01,10
3608392089510,5280452,apparel,"Run500 thin MID X2 PURPLE, 2.5-5 - 35/38","Run500 thin MID X2 PURPLE, 2.5-5 - 35/38",0,OS,Teal,37.16,FR-02,10
3608392089534,5280454,apparel,"Run500 thin MID X2 PURPL, 8.5-11 - 43/46","Run500 thin MID X2 PURPL, 8.5-11 - 43/46",0,OS,Teal,57.19,FR-03,10
3608391818586,5304488,apparel,"JACKET RAIN RUN 100 M BLUE H1, M [short]","JACKET RAIN RUN 100 M BLUE H1, M [short]",0,M,Blue,62.16,FR-04,10
3608392907777,5155412,apparel,"LS TS RUN 500 W BLUE G17C, UK 10 / EU M","LS TS RUN 500 W BLUE G17C, UK 10 / EU M",0,M,Blue,15.06,GF-R1-U1,10
3608392090776,5280396,apparel,"Run500 thin inv X2 grey, 8.5-11 - 43/46","Run500 thin inv X2 grey, 8.5-11 - 43/46",0,OS,Grey,16.08,GF-R1-U2,7
3608392939433,5334696,apparel,"LS TS 1/2 ZIP RUN 500 WARM, 2XL [short]","LS TS 1/2 ZIP RUN 500 WARM, 2XL [short]",0,XXL,White,37.07,GF-R1-U3,6
3608392091308,5280352,apparel,"Run500 thin inv X2 purple, 2.5-5 - 35/38","Run500 thin inv X2 purple, 2.5-5 - 35/38",0,OS,Grey,61.61,GF-R1-U4,10
3608392090158,5280389,apparel,"Run500 thin inv X2 blue, 5.5-8 - 39/42","Run500 thin inv X2 blue, 5.5-8 - 39/42",0,OS,Blue,33.12,GF-R1-U5,6
3608392090165,5280390,apparel,"Run500 thin inv X2 blue, 8.5-11 - 43/46","Run500 thin inv X2 blue, 8.5-11 - 43/46",0,OS,Blue,65.82,GF-R1-U6,11
3608391818579,5304487,apparel,"JACKET RAIN RUN 100 M BLUE H1, L [short]","JACKET RAIN RUN 100 M BLUE H1, L [short]",0,M,Blue,25.88,GF-R1-U7,8
3608393439451,5662526,apparel,"SL JACKET RUN 5, UK 12-14 / EU L [short]","SL JACKET RUN 5, UK 12-14 / EU L [short]",0,L,Blue,59.58,GF-R2-U1,6
3608429669913,4169919,apparel,"WIND JACKET TRAIL M GRE, 2XL (Chest 47\"")","WIND JACKET TRAIL M GRE, 2XL (Chest 47"")",0,M,Orange,19.34,GF-R2-U2,8
3608390156009,4426807,apparel,"RUN900 5fingers thin in, 8.5-9.5 - 43/44","RUN900 5fingers thin in, 8.5-9.5 - 43/44",0,OS,Navy,31.73,GF-R2-U3,7
3608390203376,4577905,apparel,"LS TS KIPRUN SKINCARE W BLA, UK6 / EU XS","LS TS KIPRUN SKINCARE W BLA, UK6 / EU XS",0,XS,Grey,24.94,GF-R2-U4,10
3608392086779,5280796,apparel,"Run900 Thin Mid 2025 blue, 7-8 - 41/42","Run900 Thin Mid 2025 blue, 7-8 - 41/42",0,OS,Blue,22.53,GF-R2-U5,6
3608429663881,4514119,apparel,"PANT RUN DRY W CN W T, UK14-16 / XL(L29)","PANT RUN DRY W CN W T, UK14-16 / XL(L29)",0,XL,Teal,42.22,GF-R2-U6,10
3608391553975,5205443,apparel,"PANT RUN 100 M DRY, UK 39\"" / EU XL (L32)","PANT RUN 100 M DRY, UK 39"" / EU XL (L32)",0,M,Pink,44.64,GF-R2-U7,12
3608391852597,5315569,apparel,"PANT FIT RUN COOL, UK 34\"" / EU L (L32)","PANT FIT RUN COOL, UK 34"" / EU L (L32)",0,L,White,16.17,GF-R3-U1,10
3608393506818,5637006,apparel,"SHORT 2in1 RUN 500 M BLAC, UK 34\"" - EU L","SHORT 2in1 RUN 500 M BLAC, UK 34"" - EU L",0,M,Blue,19.16,GF-R3-U2,10
3608429655404,4701934,apparel,"SHORT DRY 550 2in1 BLACK, UK 32\"" / EU M","SHORT DRY 550 2in1 BLACK, UK 32"" / EU M",0,M,Black,22.83,GF-R3-U3,11
3608391821401,5304490,apparel,"JACKET RAIN RUN 100 M BLUE H, XL [short]","JACKET RAIN RUN 100 M BLUE H, XL [short]",0,M,Blue,26.77,GF-R3-U4,7
3583784835022,4925484,apparel,"SHORT TIGHT DRY 100 M, UK 37\"" / EU XL","SHORT TIGHT DRY 100 M, UK 37"" / EU XL",0,M,White,31.53,GF-R3-U5,9
3608390358267,4995815,apparel,"T SHIRT RUN DRY 500 W Nav, UK 6-8 / EU S","T SHIRT RUN DRY 500 W Nav, UK 6-8 / EU S",0,S,Teal,26.87,GF-R3-U6,8
3608390272570,4896438,apparel,"LS TS 1/2 ZIP RUN 900 M WARM BLACK, S","LS TS 1/2 ZIP RUN 900 M WARM BLACK, S",0,M,Black,35.78,GF-R3-U7,8
3608392095177,5378049,apparel,"SHORT 2IN1 RUN 500 W BLACK, UK 10 - EU M","SHORT 2IN1 RUN 500 W BLACK, UK 10 - EU M",0,M,Black,21.8,GF-R4-U1,10
3608429818038,2341937,apparel,"JACKET RUN RAIN  black, XL","JACKET RUN RAIN  black, XL",0,XL,Black,23.59,GF-R4-U2,11
3608429652205,4681377,apparel,"T SHIRT RUN DRY M GREY N11A, S","T SHIRT RUN DRY M GREY N11A, S",0,M,Grey,29.55,GF-R4-U3,10
3608392089145,5280434,apparel,"Run500 thin MID X2 YELLOW, 2.5-5 - 35/38","Run500 thin MID X2 YELLOW, 2.5-5 - 35/38",0,OS,Green,39.76,GF-R4-U4,8
3583784033824,4044151,apparel,"KIPRUN SHORT LIGHT BLACK, M","KIPRUN SHORT LIGHT BLACK, M",0,M,Black,22.43,GF-R4-U5,10
3608391876067,5214446,apparel,"TANK RUN 500 M COMFORT BLACK N07A, L","TANK RUN 500 M COMFORT BLACK N07A, L",0,M,Black,15.08,GF-R4-U6,7
3608391816919,5280825,apparel,"Run900 Thin UC 2025 yel, 5.5-6.5 - 39/40","Run900 Thin UC 2025 yel, 5.5-6.5 - 39/40",0,OS,White,65.95,GF-R4-U7,10
3608392037009,5273852,apparel,"TS RUN 500 W DRY GREEN L22, UK 10 / EU M","TS RUN 500 W DRY GREEN L22, UK 10 / EU M",0,M,Green,19.33,GB-R1-U1,11
3608392090752,5280394,apparel,"Run500 thin inv X2 grey, 2.5-5 - 35/38","Run500 thin inv X2 grey, 2.5-5 - 35/38",0,OS,Grey,51.2,GB-R1-U2,10
3583784783330,4924323,apparel,"Jacket Run Wind 100 W Bla, UK 4 / EU 2XS","Jacket Run Wind 100 W Bla, UK 4 / EU 2XS",0,OS,Black,67.05,GB-R1-U3,6
3608429804727,2501396,apparel,"TSHIRT RUN DRY M BLACK, 2XL","TSHIRT RUN DRY M BLACK, 2XL",0,M,Black,28.1,GB-R1-U4,8
3608393439468,5662527,apparel,"SL JACKET RUN 500, UK 10 / EU M [short]","SL JACKET RUN 500, UK 10 / EU M [short]",0,M,Navy,15.82,GB-R1-U5,6
3608429811039,2360851,apparel,"LONGTIGHT RUN WARM black, W30 L31","LONGTIGHT RUN WARM black, W30 L31",0,OS,Black,57.31,GB-R1-U6,11
3608429709473,4044229,apparel,"TS LS KIPRUN SKINCARE GREY, M","TS LS KIPRUN SKINCARE GREY, M",0,M,Grey,34.9,GB-R1-U7,9
3608429817062,2342119,apparel,"LS TS RUN WARM BLACK, UK 20 - EU 48","LS TS RUN WARM BLACK, UK 20 - EU 48",0,OS,Black,25.51,GB-R2-U1,6
3608390042661,4247947,apparel,"KIPRUN LONGTIGHT DRY BLA, 37\"" / XL (L32)","KIPRUN LONGTIGHT DRY BLA, 37"" / XL (L32)",0,XL,Pink,58.61,GB-R2-U2,6
3608391189884,5194599,apparel,"JACKET RUN 900 M WARM REGUL H17B, L","JACKET RUN 900 M WARM REGUL H17B, L",0,M,Navy,24.06,GB-R2-U3,6
3608390358281,4995817,apparel,"T SHIRT RUN DRY 500 W N, UK 12-14 / EU L","T SHIRT RUN DRY 500 W N, UK 12-14 / EU L",0,L,Black,39.96,GB-R2-U4,5
3608429651468,4716802,apparel,"SHORT RUN DRY+ M BLUE G2, UK 37\"" / EU XL","SHORT RUN DRY+ M BLUE G2, UK 37"" / EU XL",0,M,Blue,55.78,GB-R2-U5,11
3608390279272,4899369,apparel,"Run900 strap 2025 black, 4-5 - 37/38","Run900 strap 2025 black, 4-5 - 37/38",0,OS,Black,68.52,GB-R2-U6,8
3608391852641,5315552,apparel,"1/2 ZIP LS TS RUN DRY 500 MEN, M [short]","1/2 ZIP LS TS RUN DRY 500 MEN, M [short]",0,M,Black,57.85,GB-R2-U7,6
3608429658276,4391376,apparel,"T SHIRT RUN DRY M BLUE E18A, 2XL","T SHIRT RUN DRY M BLUE E18A, 2XL",0,M,Blue,21.07,GB-R3-U1,5
3608429669876,4169921,apparel,"WIND JACKET TRAIL M GREY, L (Chest 39\"")","WIND JACKET TRAIL M GREY, L (Chest 39"")",0,M,Grey,18.46,GB-R3-U2,6
3608392436390,5445573,apparel,"CN JACKET WIND RUN 100 M BLU, XL [short]","CN JACKET WIND RUN 100 M BLU, XL [short]",0,M,Navy,34.52,GB-R3-U3,8
3608391189860,5194597,apparel,"JACKET RUN 900 M WARM REGUL H17B, M","JACKET RUN 900 M WARM REGUL H17B, M",0,M,Blue,16.31,GB-R3-U4,9
3608429645894,4302198,apparel,"JACKET WARM 500 BLACK, S","JACKET WARM 500 BLACK, S",0,S,Black,50.09,GB-R3-U5,6
3608392436376,5445571,apparel,"CN JACKET WIND RUN 100 M BLUE, M [short]","CN JACKET WIND RUN 100 M BLUE, M [short]",0,M,Blue,44.66,GB-R3-U6,6
3608390276011,4896116,apparel,"LS TS KIPRUN WARM LIGHT B, UK 10 / FR 40","LS TS KIPRUN WARM LIGHT B, UK 10 / FR 40",0,OS,Black,42.9,GB-R3-U7,6
3608391816933,5280827,apparel,"Run900 Thin UC 2025 yel, 8.5-9.5 - 43/44","Run900 Thin UC 2025 yel, 8.5-9.5 - 43/44",0,OS,Grey,30.87,GB-R4-U1,7
3608393328328,5648989,apparel,"1/2 ZIP LS TS RUN DRY 500 ME, XL [short]","1/2 ZIP LS TS RUN DRY 500 ME, XL [short]",0,XL,Teal,24.23,GB-R4-U2,9
3608429681908,4302163,apparel,"TS ML RUN WARM BLUE H17B, 2XL","TS ML RUN WARM BLUE H17B, 2XL",0,XXL,Blue,28.09,GB-R4-U3,6
3608429644668,4925305,apparel,"T SHIRT RUN DRY 100 W Bla, UK 6-8 / EU S","T SHIRT RUN DRY 100 W Bla, UK 6-8 / EU S",0,S,Navy,27.63,GB-R4-U4,8
3608392089169,5280436,apparel,"Run500 thin MID X2 YELLO, 8.5-11 - 43/46","Run500 thin MID X2 YELLO, 8.5-11 - 43/46",0,OS,Black,68.68,GB-R4-U5,9
3608419149753,2432297,apparel,"SHORT 100 H BLACK, L","SHORT 100 H BLACK, L",0,L,Black,45.39,GB-R4-U6,8
3608390296637,4925454,apparel,"SHORT DRY 100 M BLACK N07, UK 30\"" / EU S","SHORT DRY 100 M BLACK N07, UK 30"" / EU S",0,M,Black,15.66,GB-R4-U7,6
3608391011123,5102876,apparel,Pant Ski & Snb 100 W Black UK 12 / FR 42,Pant Ski & Snb 100 W Black UK 12 / FR 42,0,OS,Black,28.86,FR-01,9
3608391816223,5280806,apparel,"Run900 Thin UC 2025 white, 4-5 - 37/38","Run900 Thin UC 2025 white, 4-5 - 37/38",0,OS,White,20.81,FR-02,7
3608391852665,5315554,apparel,"1/2 ZIP LS TS RUN DRY 500 MEN, L [short]","1/2 ZIP LS TS RUN DRY 500 MEN, L [short]",0,L,Red,30.69,FR-03,10
3608393506801,5637005,apparel,"SHORT 2in1 RUN 500 M BLAC, UK 32\"" - EU M","SHORT 2in1 RUN 500 M BLAC, UK 32"" - EU M",0,M,Orange,16.66,FR-04,10
3583784029612,4044137,apparel,"KIPRUN SHORT TIGHT BLACK, XL","KIPRUN SHORT TIGHT BLACK, XL",0,XL,Black,24.47,GF-R1-U1,8
3608429809920,2500633,apparel,"SL JACKET WIND RUN 100 M BLACK, M","SL JACKET WIND RUN 100 M BLACK, M",0,M,Black,29.31,GF-R1-U2,8
3608392436567,5445580,apparel,"CN JACKET WIND RUN 100 M NOIR, S [short]","CN JACKET WIND RUN 100 M NOIR, S [short]",0,M,Pink,21.37,GF-R1-U3,9
3608392088780,5280423,apparel,"Run500 thin MID X2 BLUE, 5.5-8 - 39/42","Run500 thin MID X2 BLUE, 5.5-8 - 39/42",0,OS,Blue,38.02,GF-R1-U4,9
